HLS HEALTHCARE FACILITY DIRECTORY,,,,,,,,,,,,,
FQHC,"Montana Migrant & Seasonal Farmworkers Council, Inc
dba/Ag Worker Health & Services
233 East 2nd Street
Powell, WY 82435
",,307-754-3240,Park,na,ctownsend@mtmigrantcouncil.org,Carol Townsend,na,na,"531826
05/01/2018",na,na,
FQHC,"Powell Health Care Coalition
dba/Heritage Health Center
128 North Bent Street
Powell WY 82435
",,307-764-4107,"Park
12/31",na,cbehrent@heritagehealthcenter.org,Colette Behrent,na,na,"531823
03/08/2016",na,na,
FQHC,"Powell Health Care Coalition
dba/Heritage Health Center
130 North Bent Street, Suite B
Powell WY 82435
",,307-764-4107,"Park
",na,jmann@heritagehealthcenter.org,Julie Mann,na,na,"531831
04/05/2021",na,na,
FQHC,"Community Health Center of Central Wyoming Inc
dba/Fremont CHC
511 North 12th St E Ste A
Riverton WY 82501
","PO Box 1710
Casper WY 82602",307-233-6025,Fremont,na,,,na,na,"531816
01/18/2012",na,na,
FQHC,"Community Health Center of Central Wyoming Inc
dba/Fremont County Pediatrics Riverton
704 East Fremont Avenue
Riverton WY 82501
",,307-856-2185,"Fremont
03/31",na,charris@chccw.org,Carl Harris,na,na,"531827
07/10/19",na,na,
FQHC,"Riverton Community Health Center
2002 West Sunset Dr, Ste 2
Riverton WY 82501
",,307-463-7160,Fremont,na,sweber@chccw.org,,na,na,"531811
11/14/2007",na,na,
FQHC,"Bear Lake Community Health Center
dba/Rock Springs Community Health Center
2620 Commercial way, Suite 140
Rock Springs WY 82901
",,435-755-6061,"Sweetwater
04/30",na,executiveoffice@cvchc.org,Laval Jensen,na,na,"531825
09/11/2017",na,na,
FQHC,"Northwest Community Action Programs
1922 Roberston
Worland WY 82401
","PO Drawer 158
Worland WY 82401",307-347-6185,Washakie,na,,,na,na,"531801
03/01/1993",na,na,
FREE-STANDING DIAGNOSTIC TESTING CENTERS,,,,,,,,,,,,,
,,,,,,,,,,,,,
FREESTANDING EMERGENCY CENTERS,,,,,,,,,,,,,
,,,,,,,,,,,,,
HOME HEALTH AGENCIES,,,,,,,,,,,,,
HHA,"Symbii Home Health
625 So Washington St, Ste B
Afton WY 83110
","PO Box 607
Afton WY 83110","307-885-7583
307-885-7584","Lincoln
12/31",na,admin@accesshhh.com,Christina Jensen,Landra Aullman,15323,"537073
08/29/2006",No,na,
HHA,"Buffalo Senior Center Inc
671 West Fetterman Street
Buffalo WY 82834
","PO Box 941
Buffalo WY 82834","307-684-9551
307-684-9665","Johnson
09/30",na,ajmock@buffaloseniorcenter.com,Abraham Mock,Eric Hartvigsen,15323,No,na,na,
HHA,"Johnson County Healthcare Center Home Health Agency
497 West Lott
Buffalo WY 82834
",,"307-684-5521
307-684-5385","Johnson
06/30",na,smccallister@jchealthcare.com,Sean McCallister,Amanda Walter,15079,"537026
09/19/1984",No,na,
HHA,"Wyoming Home Health Inc
dba/Sharon's Home Health Big Horn Division
69 N Main St
Buffalo WY 82834
","PO Box 892
Buffalo WY 82834","307-278-0424
307-278-0425","Johnson
12/31",na,sydnee@sharonshomehealth.com,Sydnee Gleason,Michelle Irwin,15314,PENDING,No,na,
HHA,"307 Infusion Pharmacy LLC
1030 N. Poplar, Suite A
Casper WY 82601",,"307-333-1054
307-333-5243","Natrona
12/31",na,kharmon@307infusionpharmacy.com,KayCee Harmon,KayCee Harmon,P-958,na,na,na,
HHA,"All About Family Inc
195 Pronghorn
Casper WY 82601
","PO Box 18
Evansville WY 82636","307-232-6459
307-233-8520","Natrona
12/31",na,vmaaf@yahoo.com,Velvet Locklin,Melodi Brown,15076,"537081
06/09/2017",na,na,
HHA,"Bear Country Home Healthcare LLC
340 W 1st Street
Casper WY 82601
",,"307-267-5327
307-439-2203","Natrona
12/31",na,llnorby71@msn.com,Lori Slaymaker,Jennifer Andreen,15294,na,na,na,
HHA,"CaringEdge Healthcare of Casper LLC
5870 E 2nd Ave
Casper WY 82609
","815 S. Bridgeway Place 
Suite 122
Eagle, ID 83616","307-343-1103
307-200-2114","Natrona
12/31",na,kim.avent@caringedge.com,Kim Avent,Mandie Davies,P-936,"537086
04/30/20",CHAP,na,
HHA,"Casper Home Health LLC
126 N Wilson
Casper WY 82601
",,"307-439-4110
307-316-8130","Natrona
12/31",na,vpearse@casperhomehealth.com,Karen Price,Karen Price,15339,"537084
12/04/18",na,na,
HHA,"Epsilon Health Solutions LLC
145 S Durbin St, Suite 105
Casper WY 82601
","6688 N Central Expressway, Suite 1300 
Dallas TX 75206","307-333-4574
307-333-0437","Natrona
12/31",na,capplegate@epsilonhealthsolutions.com,Carley Applegate,Holly Harper,15301,"537082
04/05/2018",CHAP,na,
HHA,"Encompass Health Home Health
907 North Poplar St, Ste 277
Casper WY 82601
","6688 N Central Expressway, Suite 1300 
Dallas TX 75206","307-234-6684
307-234-6066","Natrona
06/30",na,licensing@encompasshealth.com,Shelley Gonzales,Ashley Martinez,15354,"537044
09/17/1992",na,na,
HHA,"Intermountain Home Companions Inc
dba/Intermountain Home Health
800 Werner Court #200
Casper WY 82601
","PO Box 1648
Mills WY 82644","307-337-2772
307-337-2773","Natrona
12/31",na,rbickels@intermountainhome.com,Rachael Bickels,Heather Cook,15334,na,na,na,
HHA,"Continue Care Home Health Agency Inc
410 Manewal Dr
Cheyenne WY 82009
",,"307-632-4448
307-632-5366","Laramie
12/31",na,longbottom.emily@gmail.com,Nanaline Thiessen-Mill,Errin Pflughoeft,15084,"537045
12/31/1992",No,na,
HHA,"Encompass Health Home Health
4024 Laramie St
Cheyenne WY 82001
","6688 N Central Expressway, Suite 1300 
Dallas TX 75206","307-634-5970
307-634-5384","Laramie
12/31",na,licensing@encompasshealth.com,Shelley Gonzales,Deborah Cessna,15353,"537076
02/23/2010",No,na,
HHA,"Humble Horizon Home Health LLC
433 East 19th Street, Suite 2
Cheyenne WY 82001
",,"307-426-4038
307-459-2680","Laramie
12/31",na,wecare@humblehealth.org,Amanda Colwell,Nataly Shockley-Hoffman,15333,"537087
07/18/2020",No,na,
HHA,"Memorial Hospital of Laramie County 
dba/Cheyenne Regional Medical Center Home Care Services
2600  East 18th St
Cheyenne WY 82001
","214 East 23rd St
Cheyenne WY 82001","307-633-7000
307-633-7075","Laramie
06/30",na,statecontact@crmcwy.org,Kelley Turner,Marion Kershaw,15312,"537014
09/01/1975",No,na,"BRANCHES:
Community Home Care
1940 Main St, Ste 8
Torrington WY 82240 
307-532-4180

Platte County Home Care
814 8th St
Wheatland WY 82201 
307-322-5891
"
HHA,"Rose Rock Home Health LLC
2232 Del Range Blvd, Suite #309
Cheyenne WY 82009",,"307-631-6437
307-316-0595","Laramie
04/30",na,sara@roserockhh.com,Sara Rock,,P-959,na,na,na,
HHA,"Cody Regional Health Home Health
1021 9th St
Cody WY 82414
","707 Sheridan Ave
Cody WY 82414","307-578-2413
307-578-2294","Park
06/30",na,canders@codyregionalhealth.org,Carol Anders,Elizabeth Poeverlein,15288,"537031
11/16/1988",No,na,
HHA,"Hands 2 Help LLC
1008 13th Street, Suite A
Cody WY 82414
",,"307-587-4601
307-587-4608","Park
12/31",na,lisab@hands2help.com,Lisa Bellmyer,Jennifer Padilla,15273,na,na,na,
HHA,"Ivenna Healthcare LLC
111 S Durbin, Suite 201
Casper WY 82601",,"307-359-2456
307-358-8463","Converse
07/31",na,ivennahealthcare@gmail.com,Krista Shinkle,Krista Shinkle,P-943,na,na,na,
HHA,"Best Home Health & Hospice LLC
105 Yellow Creek Road
Evanston WY 82930
",,"307-789-2899
307-789-3480","Uinta
12/31",na,office@besthomehealthwyo.com,Benjamin Fehr,Makayla Wynn,15318,"537831
12/16/2004",No,na,"BRANCH:
2636 Commercial Way
Rock Springs WY 82901 
307-382-3388
"
HHA,"Uinta Home Health
1229 Uinta St
Evanston WY 82931
","PO Box 728
Evanston WY 82930","307-789-7712
307-789-7191","Uinta
09/30",na,aottley@uintasenior.org,Aimee Ottley,Barbara Goick,15088,"537055
08/09/1994",No,na,"BRANCH:
216 West Sage St
Lyman WY 82937 
307-789-6909
"
HHA,"Campbell County Memorial Hospital Home Health
300 South Burma Ave
Gillette WY 82716
","PO Box 3011
Gillette WY 82717","307-688-6230
307-688-6210","Campbell
06/30",na,ashley.montague@cchwyo.org,Ashley Montague,Ashley Montague,15089,"537035
07/19/1991",No,na,
HHA,"Campbell County Public Health Nursing Services
2301 South 4-J Rd
Gillette WY 82718
",,"307-682-7275
307-682-0374","Campbell
06/30",na,jcg50@ccgov.net,Jane Glaser,Jane Glaser,15090,na,na,na,
HHA,"Haven Home Health Care
106 E Lincolnway, Suite 420
Cheyenne WY 82001","885 Penniman Ave
Unit 6426
Plymouth MI 48170","888-891-0786
954-337-3112","Laramie
12/31",na,kevin@havenhhc.com,Trina Ortiz,Trina Ortiz,P-949,na,na,na,
HHA,"BCBU, Inc. 
dba/Rocky Mountain Home Care
175 Riverview Dr Suite A
Green River WY 82935
","598 W. 900 South
Suite 220
Wood Cross UT 84010","307-875-7976
307-875-8990","Sweetwater
12/31",na,contracting@rmcare.com,Ashley Fornengo,Kristina Sweet,15243,"537302
03/21/1997",No,na,
HHA,"St John's Home Care
555 East Broadway, Ste 115
Jackson WY 83001
","PO Box 428
Jackson WY 83002","307-739-7465
307-739-7645","Teton
06/30",na,nstarcevich@stjohns.health,Naomi Starcevich,Inna Counts,15092,"537063
12/05/1990",No,na,
HHA,"Teton Home Care Plus LLC
10825 S US Highway 89
Jackson WY 83001
",,603-560-7525,"Teton
12/31",na,tetonhomecareplus@gmail.com,Esther Gonsalves,Jolene Massaglia,P-927,na,na,na,
HHA,"Encompass Health Home Health 
230 North First St
Lander WY 82520
","6688 N Central Expressway, Suite 1300 
Dallas TX 75206","307-332-2922
307-332-0106","Fremont
12/31",na,licensing@encompasshealth.com,Shelly Gonzales,Lynda Kreis,15355,"537041
06/22/1992",No,na,
HHA,"Orion Homecare, LLC 
dba/Encompass Health Home Health
1275 N 15th Street, Suite 121
Laramie WY 82072","6688 N Central Expressway, Suite 1300 
Dallas TX 75206","307-721-2827
307-742-3611","Albany
12/31",na,licensing@encompasshealth.com,Kathryn Francis Wright,Candice Ann Pedersen,15309,"537077
07/15/2010",No,na,"BRANCH:
1401 Airport Parkway Suite 220
Cheyenne WY 82001 
307-778-3000
"
HHA,"Premium Health at Home Inc
1262 N 22nd St
Laramie WY 82070
",,"307-745-8710
307-745-9233","Albany
12/31",na,juliebandemer@msn.com,Regina Owens,Robyn Cooksey,15350,"537833
07/09/2009",No,na,
HHA,"Quality Home Health Care Inc
2523 Garfield, Ste D
Laramie WY 82070
",,"307-742-9035
307-742-9051","Albany
12/31",na,credboot@aol.com,Carol Wilkinson,Zeldia Anderson,15093,"537080
03/03/2017",ACHC,na,
HHA,"Cowboy Cares Inc
dba/Cowboy Cares Home Health & Hospice
39814 Business Loop 80
Lyman WY 82937
","PO Box 1449
Lyman WY 82937","307-786-4357
307-459-1020","Uinta
12/31",na,info@cowboycares.biz,April Behunin,Melissa Marroquin,15242,"537079
03/28/2016",ACHC,na,"BRANCHES:
88 Yellowcreek Road
Evanston WY 82930
307-288-7111

2001 Dewar Drive Suite 170
Rock Spring WY 82901
307-212-6545
"
HHA,"Bear Lake Memorial Hospital Home Health
465 Washington St
Montpelier ID 83254
","164 South 5th St
Montpelier ID 83254","208-847-4454 
208-847-4414","Lincoln
12/31",na,shauna.dawes@blmhospital.com,Shauna Dawes,Shelly Phelps,15096,na,na,na,
HHA,"Davis Home Health LLC
dba/Healing Hearts Home Health
101 West Crook St
Moorcroft WY 82721
","PO Box 338
Moorcroft WY 82721","307-756-9200
307-756-9203","Crook
12/31",na,lacy@healingheartshomehealth.org,Lacy Davis,Melissa Percy,15325,"537085
11/08/18",ACHC,na,
HHA,"Wyoming Home Health Inc
dba/Sharon's Home Health
116 North Little Horn
Moorcroft WY 82721
","PO Box 189
Moorcroft WY 82721","307-756-3344
307-756-3394","Crook
12/31",na,marie@sharonshomehealth.com,Marie Phillips,Trish Timberman,15313,"537069
07/31/1998",No,na,
HHA,"Weston County Hospital District
dba/Weston County Health Services 
725 Washington Blvd
Newcastle WY 82701
","1124 Washington Blvd
Newcastle WY 82701","307-746-3553
307-746-2475","Weston
06/30",na,callison@wchs-wy.org,Carmen Allison,Carmen Allison,15097,"537050
10/12/1993",No,na,
HHA,"Compassionate Home Care LTD
86 Carl Street
Ranchester WY 82839","12950 Fremont Ave, Suite #102
Zimmerman MN 55398","763-238-5215
763-374-7161","Sheridan
12/31",na,jnicodemus@compassionatehomecaremn.com,Mary Walk,Heather Maslowski,P-948,na,na,na,
HHA,"Premium Health at Home LLC
1904 Edinburgh St
Rawlins WY 82301
",,"307-324-9356
307-324-9358","Carbon
12/31",na,juliebandemer@msn.com,Robyn Cooksey,Darla Moore,15099,"537834
09/13/2011",No,na,
HHA,"Four Corners Healthcare Inc.
614 E Main St, Suite C
Riverton WY 82501
",,"307-856-2600
307-856-2400","Fremont
12/31",na,licensing@uewhealth.com,Paula Markowski,Bridget Gardner,P-942,na,na,na,
HHA,"Rock Springs Young at Heart 
2400 Reagan Ave
Rock Springs WY 82901
",,"307-352-1283
307-352-1285","Sweetwater
06/30",na,billie.seneshale@yahsc.org,Rachelle Morris,Billie Seneshale,15245,"537074
04/11/2007",No,na,
HHA,"Devoted to Home LLC
532 Val Vista St., Suite 104
Sheridan WY 82801
",,"307-461-9055
307-675-1167","Sheridan
12/31",na,shelley@devotedtohome.com,Rebecca Cummings,Rebecca Cummings,15321,na,na,na,
HHA,"Sheridan Memorial Hospital Home Care
1401 W 5th St
Sheridan WY 82801
",,"307-672-1083
307-672-2585","Sheridan
06/30",na,annaksamit@sheridanhospital.org,Ann Aksamit,Ann Aksamit,15101,"537038
03/17/1992",JC,na,
HHA,"the Hub…on Smith, Help at Home
37 N. Scott Street
Sheridan WY 82801
","211 Smith Street
Sheridan WY 82801","307-675-1978
307-673-1344","Sheridan
09/30",na,crideout@thehubsheridan.org,Carmen Rideout,Liz Maguire,15339,na,na,na,
HHA,"Premier Home Health Inc
487A North Main, Ste 2
Thayne WY 83127
","PO Box 999
Thayne WY 83127","307-883-5500
307-883-5501","Lincoln
06/30",na,health@silverstar.com,Catherine Cole,Catherine Cole,15103,"537304
09/14/2000",No,na,
HHA,"Community Home Health Services LLC
224 S 6th St
Thermopolis WY 82443
",,"307-864-5585
307-864-5471","Hot Springs
06/30",na,rose@ourcommunityhomecare.com,Rose Maksin,Rose Maksin,15286,"537052
12/09/1993",No,na,
HHA,"Goshen Care at Home
110 West 22nd Ave., Suite 104
Torrington WY 82240",,,"Goshen
12/31",na,heidi.hostetler@vetras.com,Heidi Hostetler,Paula Murray,P-950,na,na,na,
HHA,"Critical Nurse Staffing, LLC
1552 S. Midway Avenue
Ammon ID 83406
","1114 N. First Street Suite 200
Grand Junction CO 81501
","877-259-9001
877-259-1009","
12/31",na,paige.hyndman@cnscares.com,Paige Hyndman,Paige Hyndman,P-933,na,na,na,
HHA,"Legacy Home Health LLC
140 North 100 East
American Fork UT 84003
",,"801-805-0199
801-770-4838","
12/31",na,greggroper@gmail.com,Greg Roper,Darla Brehm,P-928,na,na,na,
HHA,"Nuclear Care Parnters LLC
354 W Sunnyside Rd Ste C
Idaho Falls ID 83402
","631 24 1/2 Rd, Suite C
Grand Junction CO 81505","888-525-5111
888-525-5115","
12/31",na,pkendall@nuclearcarepartners.com,Michelle Merill,Michelle Merill,15295,na,na,na,
HHA,"Maxim Healthcare Services Inc
3665 JFK Parkway, Suite 330
Ft Collins CO 80525",,"970-493-9300
855-218-7223",31-Dec,na,ftcollins@maxhealth.com,Alyssa Muoio,Virginia Emme,P-957,na,na,na,
HOSPICE FACILITIES,,,,,,,,,,,,,
HSPC,"Symbii Hospice
625 So Washington St, Ste B
Afton WY 83110
","PO Box 607
Afton WY 83110","307-885-7583
307-885-7584","Lincoln
12/31",,admin@accesshhh.com,Christina Jensen,Landra Aullman,15324,"531525
02/05/2010
",No,na,
HSPC,"Susie Bowling Lawrence Hospice
497 West Lott
Buffalo WY 82834
",,"307-684-5521
307-684-5385","Johnson
06/30",,smccallister@jchealthcare.com,Amanda Walter,Shandra Rodriguez,15113,"531506
08/26/1994",No,na,
HSPC,"CaringEdge Hospice of Casper LLC
5870 E 2nd Ave
Casper WY 82601
","815 S Bridgeway Place, Suite 122
Eagle ID 83616","307-343-1103
307-200-2114","Natrona
12/31",,kim.avent@caringedge.com,Kim Avent,Mandie Davies,P-937,,PENDING-CHAP,na,
HSPC,"Central Wyoming Hospice Program
319 South Wilson
Casper WY 82601
",,"307-577-4832
307-577-4841","Natrona
12/31",18,kiltyb@cwhp.org,Kilty Brown,Deborah Brunette,15115,"531501
01/06/1992",No,na,"MULTIPLE LOCATION:
304 S Fenway St
Casper WY 82601"
HSPC,"Encompass Health Hospice
907 North Poplar St, Ste 277
Casper WY 82601
","6688 N Central Expressway, Suite 1300 
Dallas TX 75206","307-234-6684
307-234-6066","Natrona
12/31",,licensing@encompasshealth.com,Shelley Gonzales,Ashley Martinez,15357,"531508
11/16/1995",No,na,
HSPC,"Encompass Health Hospice
4024 Laramie St
Cheyenne WY 82001
","6688 N Central Expressway, Suite 1300 
Dallas TX 75206","307-634-5970
307-634-5384","Laramie
12/31",,licensing@encompasshealth.com,Shelley Gonzales,Deborah Cessna,15356,531526,ACHC,na,
HSPC,"Memorial Hospital of Laramie County 
dba/Cheyenne Regional Davis Hospice Center
6000 Sycamore Rd
Cheyenne WY 82009

","214 East 23rd St
Cheyenne WY 82009","307-633-7016
307-633-7085","Laramie
06/30",12,statecontact@crmcwy.org,Kelley Turner,Ashley Davis,15116,"531502
08/06/1992",No,na,
HSPC,"Cody Regional Health Spirit Mountain Hospice 
707 Sheridan Ave
Cody WY 82414
",,"307-578-2413
307-578-2294","Park
06/30",8,canders@codyregionalhealth.org,Carol Anders,Elizabeth Poeverlein,15285,"531505
08/04/1994",No,na,"MULTIPLE LOCATION:
808 Canyon View Avenue
Cody WY 82414"
HSPC,"Best Home Health & Hospice LLC
105 Yellow Creek Road
Evanston WY 82930
",,"307-789-2899
307-789-3480","Uinta
12/31",,office@besthomehealthwyo.com,Ben Fehr,Makayla Wynn,15319,"531522
12/27/2004",No,na,"MULTIPLE LOCATION:
2636 Commerical Way
Rock Springs WY 82901"
HSPC,"The Hospice of Campbell County Memorial Hospital
300 South Burma Ave
Gillette WY 82718
","PO Box 3011
Gillette WY 82717","307-688-6230
307-688-6210","Campbell
06/30",6,ashley.montague@cchwyo.org,Ashley Montague,Ashley Montague,15120,"531519
12/02/2003",No,na,
HSPC,"St John's Hospice
555 East Broadway, Ste 115
Jackson WY 83001
","PO Box 428
Jackson WY 83001","307-739-7465
307-739-7645","Teton
06/30",,rshea@stjohns.health,Rachelle Shea,Lauren Dwyer,15121,"531504
03/30/1994",No,na,
HSPC,"Hospice of Laramie
1754 Centennial Drive
Laramie WY 82070
",,"307-745-9254
307-742-5967","Albany
12/31",6,jstalder@hospiceoflaramie.org,Jessica Stalder,Gulla Burke,15236,"531509
03/07/1996",No,na,
HSPC,"Encompass Health Hospice
230 North First St
Lander WY 82520
","6688 N Central Expressway, Suite 1300 
Dallas TX 75206","307-332-2922
307-332-0106","Fremont
12/31",,licensing@encompasshealth.com,Shelly Gonzales,Linda Kreis,15355,"531507
08/22/1994",No,na,
HSPC,"Stillwater Hospice of Northern Wyoming
444 Montana Ave.
Lovell WY 82431
",,"307-548-1750
307-548-2088","Big Horn
12/31",,chrisgraham@stillwaterhospice.com,Chris Graham,Gerri Ackley,P-940,11/13/19,ACHC,na,
HSPC,"Cowboy Cares Inc
dba/Cowboy Cares Home Health & Hospice
39814 Business Loop 80
Lyman WY 82937
","PO Box 1449
Lyman WY 82937","307-786-4357
307-459-1020","Uinta
12/31",,info@cowboycares.biz,April Behunin,April Busbee,P-935,"531528
01/24/2020",ACHC,na,
HSPC,"Wyoming Home Health Inc
dba/Sharon's Home Health
116 North Little Horn
Moorcroft WY 82721
","PO Box 189
Moorcroft WY 82721","307-756-3344
307-370-5702","Weston
12/31",,marie@sharonshomehealth.com,Marie Phillips,Rachael Peterson,P-954,PENDING,PENDING,,
HSPC,"Help for Health Hospice
1240 College View Dr
Riverton WY 82501
","716 College View Dr
 Ste B
Riverton WY 82501
","307-856-1206
307-856-6056","Fremont
06/30",8,helphospice@wyoming.com,Kelly Wicks,Carley Clausen,15124,"531523
07/20/2009",No,na,
HSPC,"Hospice of Sweetwater County 
333 Broadway Ste 220
Rock Springs WY 82901
",,"307-362-1990
307-352-6769","Sweetwater
06/30",,hsc@sweet.wy.us,Nicole Mandros,Heidi Frandsen,15126,"531500
08/18/1987",No,na,
HSPC,"Sheridan Memorial Hospital Hospice
1401 W 5th St
Sheridan WY 82801
",,"307-672-1083
307-672-2585","Sheridan
06/30",,annaksamit@sheridanhospital.org,Ann Aksamit,Ann Aksamit,15128,"531510
05/15/1996",JC,na,
HSPC,"Regional West Medical Center Hospice
3701 Ave D Ste 2204
Scottsbluff NE 69361
","4021 Ave B
Scottsbluff NE 69361","308-630-1149
308-630-1886","Scottsbluff
12/31",,vicki.holt@rwhs.org,Vicki Holt,Ronna Leider,15127,NA,No,na,
REHABILITATION HOSPITALS,,,,,,,,,,,,,
R-HOSP,"Elkhorn Valley Rehabilitation Hospital LLC
5715 East 2nd St
Casper WY 82609
",,"307-265-0005
307-265-2860","Natrona
05/31",41,connielongwell@ernesthealth.com,Connie Longwell,Michele Luckow,15105,"533027
02/26/2008",TJC,"69%
NA",
HOSPITALS,,,,,,,,,,,,,
HOSP,"Summit Medical Center LLC
6350 E 2nd  St
Casper WY 82609
",,"307-232-6600
307-333-5733","Natrona
12/31",16,mpile@summitmedicalcasper.com,Raymond Vucetic,Heather Jones,15197,"530034
08/21/2015",DNV,"11%
NA",
HOSP,"Wyoming Medical Center
1233 East 2nd St
Casper WY 82601
",,"307-577-7201
307-577-2203","Natrona
06/30",249,lporter@wyomingmedicalcenter.org,Lance Porter,Connie Coleman,15341,"530012
07/01/1996",TJC,"38%
NA",Ancillary Locations
HOSP,"Memorial Hospital of Laramie County 
dba/Cheyenne Regional Medical Center
214 East 23rd St
Cheyenne WY 82001

",,"307-634-2273
307-633-7715","Laramie
06/30",248,statecontact@crmcwy.org,Timothy Thornell,Tracy Garcia,15356,"530014
07/01/1996",TJC,"51%
NA",Ancillary Locations
HOSP,"Evanston Regional Hospital
190 Arrowhead Dr
Evanston WY 82930
",,"307-789-3636
307-783-8167","Uinta
12/31",42,cwillard@qhcus.com,Cheri Willard,Cheri Willard,15107,"530032
11/01/1985",TJC,"10%
0%",Ancillary Locations
HOSP,"Campbell County Hospital District 
dba/Campbell County Health
501 South Burma Ave
Gillette WY 82717
","PO Box 3011
Gillette WY 82717","307-688-1000
307-688-1570","Campbell
06/30",90,patricia.mcjilton@cchwyo.org,Patricia McJilton,Misty Robertson,15210,"530002
07/01/1966",DNV,"28%
NA",Ancillary Locations
HOSP,"Teton County Hospital District
dba/St John's Health/St John's Medical Center
625 East Broadway
Jackson WY 83001
",,"307-733-3636
307-739-7522","Teton
06/30",78,wwagnon@stjohns.health,William Wagnon,Marsha Sensat,15358,"530015
07/01/1966",DNV,"34%
36%",
HOSP,"Ivinson Memorial Hospital
255 North 30th St
Laramie WY 82072
",,"307-755-4600
307-755-4319","Albany
06/30",99,dfaus@ivinsonhospital.org,Doug Faus,Nicole Rooney,15271,"530025
07/01/1969",TJC,"21%
21%",
HOSP,"SageWest Health Care
2100 West Sunset Dr
Riverton WY 82501
",,"307-856-4161
307-857-3571","Fremont
12/31",146,kelly.rees@lpnt.net,John Ferrelli,Kathleen Hirsch-Lanute,15311,"530008
07/01/1966",TJC,"13%
NA",Ancillary Locations
HOSP,"Aspen Mountain Medical Center LLC
4401 College Dr
Rock Springs WY 82901
",,"307-352-8900
307-352-8901","Sweetwater
12/31",16,info@aspenmountainmc.com,Autumn Williams,Taylor Carroll,15211,NA,,"4%
20%",
HOSP,"Memorial Hospital of Sweetwater County 
dba/County of Sweetwater
1200 College Dr
Rock Springs WY 82901
","PO Box 1359
Rock Springs WY 82902
","307-362-3711
307-352-8180","Sweetwater
06/30",99,irichardson@sweetwatermemorial.com,Irene Richardson ,Ann Marie Clevenger,15340,"530011
07/01/1966",TJC,"13%
NAo",Ancillary Locations
HOSP,"Memorial Hospital of Sheridan County
dba/Sheridan Memorial Hospital
1401 West 5th St
Sheridan WY 82801

",,"307-672-1044
307-675-5844","Sheridan
06/30",88,administration@sheridanhospital.org,Mike McCafferty,Barbara Hespen,15112,"530006
07/01/1966",TJC,"24%
68%",Ancillary Locations
INTERMEDIATE CARE FACILITIES FOR INDIVIDUALS WITH AN INTELLECTUAL DISABILITIES,,,,,,,,,,,,,
ICF/IID,"Canyons ICF/MR at Wyoming Life Resource Center
8204 Wyoming Highway 789
Lander WY 82520
",,"307-335-6891
307-335-6990","Fremont
06/30",109,stephanie.wright@wyo.gov,Jeremy Forbis,Marcy Holford,15329,"53G003
01/24/1992",na,na,
MEDICAL ASSISTANCE FACILITIES,,,,,,,,,,,,,
,,,,,,,,,,,,,
NURSING HOMES,,,,,,,,,,,,,
NH,"Star Valley Care Center
130 Hospital Lane
Afton WY 83110
","PO Box 615
Afton WY 83110","307-885-5900
307-885-3802
","Lincoln
06/30",24,tprobst@starvalleyhealth.org,Tori Probst,Kathy Ziegenfelder,15130,"53A050
12/03/1997",na,90%,
NH,"Bonnie Bluejacket Memorial Nursing Home
388 Hwy 20 South
Basin WY 82410
",,"307-568-3311
307-568-2139","Big Horn
06/30",37,anna.preciado@southbighornhospital.com,Anna Preciado,Sabrina Gines,15131,"535019
05/01/1984",na,70%,
NH,"Wyoming Retirement Center
890 Highway 20 So
Basin WY 82410
",,"307-568-2431
307-568-3887","Big Horn
06/30",90,laura.moore@wyo.gov,Laura Moore,Keela Hopkin,15132,"535021
09/12/1984",na,77%,
NH,"Amie Holt Care Center
dba/Johnson County Healthcare Center
497 West Lott
Buffalo WY 82834
",,"307-684-2122
307-684-5385","Johnson
06/30",44,laurieh@jchealthcare.com,Laurie Hansen,Brenda Gorm,15207,"53A002
03/31/1974",na,97%,
NH,"Casper Opco LLC
dba/Casper Mountain Rehabilitation and Care Center
4305 South Poplar Street
Casper WY 82601
",,"307-237-2561
307-234-9937","Natrona
12/31",120,mguerttman@caspermountainhc.com,Matthew Guerttman,Michaela Hehr,15317,"535024
10/14/1984",na,66%,
NH,"Casper Operations LLC
dba/Life Care Center of Casper
4041 South Poplar St
Casper WY 82601
",,"307-266-0000
307-234-8934","Natrona
06/30",120,jean_tucker@lcca.com,Tess Bailey,Jean Tucker,15134,"535049
08/12/1993",na,78%,
NH,"EmpRes at Casper LLC
dba/Shepherd of the Valley Rehabilitation and Wellness
60 Magnolia Street
Casper WY 82604
","4601 NE 77th Ave
Ste 300
Vancouver WA 98662","307-234-9381
307-234-6205","Natrona
12/31",192,kevin.collins@empres.com,Kevin Collins,Kym LaFountain,15306,"535042
11/01/1990",na,74%,
NH,"Cheyenne Operations LLC
dba/Life Care Center of Cheyenne
1330 Prairie Ave
Cheyenne WY 82009
",,"307-778-8997
307-778-2912","Laramie
12/31",160,Clint_Scearce@lcca.com,Clint Scearce,Heather Finch,15136,"535032
12/20/1988",na,84%,
NH,"EmpRes at Cheyenne LLC
dba/Granite Rehabilitation and Wellness
3128 Boxelder Dr
Cheyenne WY 82001
","4601 NE 77th Ave
Ste 300
Vancouver WA 98662","307-634-7901
307-634-7910","Laramie
12/31",146,llowe@empres.com,Lea Lowe,Mary Hyde Courtwright,15200,"535013
04/01/1973",na,78%,
