12,AS,AS120281503,Cornerstone AFC,633 N. Fall River,,Coldwater,MI,49036,5172787887,6,20201001,20220930,REGULAR,Y,Y,Y,N,Y,N,Y,Y,N,N,"Cornerstone AFC, LLC",YES,P.O. Box 277,,Bloomingdale,MI,49026,2696282011,ACTIVE
3,AS,AS030369569,Grand Street,630 Grand Street,,Allegan,MI,49010,2697622969,6,20190810,20210809,REGULAR,N,Y,Y,N,Y,N,Y,Y,N,N,"Cornerstone AFC, LLC",NO,P.O. Box 277,,Bloomingdale,MI,49026,2696282011,ACTIVE
3,AS,AS030345182,Cornerstone Tenth Street,803 N. 10th Street,,Plainwell,MI,49080,2692046609,6,20200321,20220320,REGULAR,N,Y,Y,Y,Y,N,Y,Y,N,N,"Cornerstone AFC, LLC",NO,P.O. Box 277,,Bloomingdale,MI,49026,2696282011,ACTIVE
82,AS,AS820294357,Olympia Home,17471 Olympia St.,,Redford,MI,48240,3134781374,6,20200923,20220922,REGULAR,N,Y,Y,N,N,N,Y,Y,N,N,"Amen's Care, Inc.",NO,9014 Rockland,,Redford,MI,48239,3134781734,ACTIVE
82,AS,AS820278672,Lehigh Home,26726 Lehigh,,Inkster,MI,48141,3135626361,6,20200823,20220822,REGULAR,N,Y,Y,N,N,N,Y,Y,N,N,Hill's Support Services Inc,NO,PO Box 648,,Inkster,MI,48141,3136718188,ACTIVE
80,AS,AS800327951,Paulson Home,27425 29th Street,,Gobles,MI,49055,2696284830,6,20210308,20230307,REGULAR,Y,Y,Y,N,Y,N,Y,Y,N,N,Hernandez Home LLC,NO,44409 Baseline Road,,Bloomingdale,MI,49026,2696282100,ACTIVE
82,AF,AF820278362,W.A.R.M. Adult Foster Care,42660 Judd Rd.,,Belleville,MI,48111,7346998582,6,20210102,20230101,REGULAR,N,N,Y,N,N,N,N,N,N,N,Rhonda Cooke,NO,42660 Judd Rd.,,Belleville,MI,48111,2483468189,ACTIVE
82,AS,AS820281664,Gabriel's Nest AFC Home,8340 W. Outer Drive,,Detroit,MI,48219,3133874037,5,20201023,20221022,REGULAR,N,Y,Y,Y,Y,N,Y,Y,N,N,Gabriel's Nest Inc,NO,7122 Oakwood Drive,,West Bloomfield,MI,48322,2487898769,ACTIVE
31,AM,AM310292818,Omega House,2211 Maureen Lane,,Houghton,MI,49931,9064824438,8,20190802,20210801,REGULAR,N,N,N,Y,N,N,N,N,N,N,"Omega House, Inc.",NO,2211 Maureen Ln.,,Houghton,MI,49930,9064824438,ACTIVE
28,AM,AM280286815,Morning Star,4140 Beacon Street,,Kingsley,MI,49649,2312631350,11,20210406,20230405,REGULAR,Y,Y,Y,Y,Y,Y,Y,Y,N,N,The Lighthouse-Traverse City LLC,NO,1655 East Caro Road,,Caro,MI,48723,2312631350,ACTIVE
70,AF,AF700285603,Riley Care,11650 Riley St.,,Holland,MI,49424,6169940445,6,20210611,20230610,REGULAR,N,Y,N,Y,N,N,N,N,N,N,"Dhar, Shyamal and Dhar, Marshia",NO,11650 Riley St.,,Holland,MI,49424,,ACTIVE
59,AF,AF590287831,Bentley's AFC Home,11700 W. Coral Road,,Coral,MI,49322,2313546397,6,20200102,20220101,REGULAR,Y,Y,N,Y,N,Y,N,N,N,N,Ilene and David Bentley,NO,11700 W. Coral Rd.,,Coral,MI,49322,,ACTIVE
28,AS,AS280285261,Kennedy House,1623 High Street,,Traverse City,MI,49684,2319351562,6,20191221,20211220,REGULAR,N,Y,Y,N,N,Y,Y,Y,N,N,Kennedy House,NO,1623 High Street,,Traverse City,MI,49684,2319351562,ACTIVE
78,AS,AS780304829,State Road Home,10860 State Rd.,,Morrice,MI,48857,5176254787,6,20200827,20220826,REGULAR,Y,Y,Y,N,N,N,Y,Y,N,N,"Consumer Services, Inc.",NO,PO Box 289,,Mason,MI,48854,5178338100,ACTIVE
82,AS,AS820284982,Beech Daly Adult Foster Care Home,15836 Beech Daly,,Redford,MI,48239,2482504514,6,20191219,20211218,REGULAR,N,Y,Y,Y,N,Y,Y,Y,N,N,Favored Group Home Inc,NO,18346 15 1/2 Mile Rd,,Marshall,MI,49068,2482504514,ACTIVE
53,AF,AF530340059,Silvergrove AFC,273 E. Hoague Rd.,,Freesoil,MI,49411,2314645434,6,20200214,20220213,REGULAR,Y,Y,N,Y,N,N,N,N,N,N,Cheryl Jackson,YES,273 E. Hoague Rd.,,Freesoil,MI,49411,2314645434,ACTIVE
63,AL,AL630284310,"Waterford Oaks Senior Care, Inc.",3385 Pontiac Lake Rd.,,Waterford,MI,48328,2486814788,20,20200501,20220430,REGULAR,N,N,N,Y,N,N,N,N,N,N,Waterford Oaks Senior Care Inc.,NO,3385 Pontiac Lake Road,,Waterford,MI,48328,2486814788,ACTIVE
82,AS,AS820312395,Bedford Home,5083 Bedford Street,,Detroit,MI,48224,3138862125,6,20200929,20220928,REGULAR,Y,Y,Y,Y,Y,N,Y,Y,N,N,Tender Heart Quality Care Services LLC,NO,5083 Bedford Street,,Detroit,MI,48224,2482404413,ACTIVE
73,AS,AS730285023,Saginaw Valley AFC,2786 Cecelia,,Saginaw,MI,48602,9897526143,6,20190826,20210825,REGULAR,N,Y,Y,N,N,N,Y,Y,N,N,"Independent Living Solutions, LLC",NO,2786 Cecelia Street,,Saginaw,MI,48602,9897526142,ACTIVE
82,AS,AS820286278,Agape Care,4180 Harriet,,Inkster,MI,48141,7345787084,6,20200801,20220731,REGULAR,N,Y,Y,N,N,N,Y,Y,N,N,Agape Care Inc.,NO,P.O.Box 532,,Garden City,MI,48136,3135229295,ACTIVE
82,AS,AS820283425,Westpoint Home,4648 Westpoint,,Dearborn Heights,MI,48127,3134293333,6,20210319,20230318,REGULAR,N,Y,Y,N,N,N,Y,Y,N,N,Agape Care Inc.,NO,P.O.Box 532,,Garden City,MI,48136,3135229295,ACTIVE
82,AS,AS820286497,Princess Home,29605 Glenwood,,Inkster,MI,48141,3135229587,6,20201117,20221116,REGULAR,Y,Y,Y,N,Y,N,Y,Y,N,N,Asanpee Care,NO,28545 Ford Rd.,,Garden City,MI,48135,3135229587,ACTIVE
82,AS,AS820369149,Stephanny Home,31529 Warren Road,,Garden City,MI,48135,3135229587,6,20210421,20230420,REGULAR,Y,Y,Y,N,N,N,Y,Y,N,N,Asanpee Care,NO,28545 Ford Rd.,,Garden City,MI,48135,3135229587,ACTIVE
82,AS,AS820294198,Tender Care Homes,25535 Haskell Street,,Taylor,MI,48180,7346738801,5,20210125,20230124,REGULAR,N,Y,Y,N,N,N,Y,Y,N,N,Kings Care Inc.,NO,23157 Eric Drive,,Trenton,MI,48183,7346738801,ACTIVE
82,AS,AS820384561,Ball Homes,6916 Ball Road,,Romulus,MI,48174,7347253474,6,20191219,20211218,REGULAR,N,Y,Y,Y,N,Y,N,N,N,N,Kings Care Inc.,NO,23157 Eric Drive,,Trenton,MI,48183,7346738801,ACTIVE
41,AS,AS410309723,Vi's Garden,1171 Lafayette S.E.,,Grand Rapids,MI,49507,6166352957,6,20201225,20221224,REGULAR,Y,Y,Y,Y,N,N,Y,Y,N,N,"Caring Meadows Living Center, Inc.",NO,1001 Lafayette SE,,Grand Rapids,MI,49507,6164755433,ACTIVE
25,AF,AF250285937,Civic Manor AFC,3402 Mallery St.,,Flint,MI,48504,8104243348,6,20210625,20230624,REGULAR,N,Y,Y,Y,Y,N,N,N,N,N,"Townsend, Mylinda",NO,3402 Mallery St.,,Flint,MI,48504,8102874670,ACTIVE
80,AS,AS800287287,Agnus Dei AFC Home Inc.,37139 County Road 390,,Gobles,MI,49055,2695216041,6,20201002,20221001,REGULAR,Y,Y,Y,Y,N,N,Y,Y,N,N,Agnus Dei AFC Home Inc.,NO,1307 42nd St.,,Allegan,MI,49010,2696868212,ACTIVE
59,AF,AF590286071,Field of Dreams AFC,5603 N. Greenville Road,,Lakeview,MI,48850,9893526780,5,20200512,20220511,REGULAR,Y,Y,Y,Y,N,N,Y,Y,N,N,"Hart, Sherri",NO,5603 N. Greenville Rd.,,Lakeview,MI,48850,9893526780,ACTIVE
11,AL,AL110283722,The Willows Assisted Living #2,3507 Hollywood Road,,St. Joseph,MI,49085,2694280715,20,20200918,20220917,REGULAR,N,N,N,Y,N,Y,N,N,N,N,"Assured Care Assisted Living, LLC",NO,Suite 203,3196 Kraft Ave SE,Grand Rapids,MI,49512,6162850573,ACTIVE
11,AL,AL110283726,The Willows Assisted Living #3,3440 Niles Road,,St. Joseph,MI,49085,2694280715,20,20200926,20220925,REGULAR,N,N,N,Y,N,Y,N,N,N,N,"Assured Care Assisted Living, LLC",NO,Suite 203,3196 Kraft Ave SE,Grand Rapids,MI,49512,6162850573,ACTIVE
19,AL,AL190294037,Grace Haven Assisted Living-Specialized Care,1507 Glastonbury Dr.,,St. Johns,MI,48879,9892241650,20,20210623,20230622,REGULAR,N,N,N,Y,N,Y,N,N,N,N,"Grace Haven Assisted Living, LLC",NO,Suite 200,3196 Kraft Ave SE,Grand Rapids,MI,49512,9892241650,ACTIVE
23,AM,AM230384111,Hope Landing - The Haven,1146 N. Cochran Avenue,,Charlotte,MI,48813,5175419620,10,20210320,20230319,REGULAR,Y,N,N,Y,N,Y,N,N,N,N,"Larcyn Holdings, Inc.",NO,1252 N. Cochran Ave.,,Charlotte,MI,48813,5175419620,ACTIVE
82,AS,AS820297796,Caring Hands AFC II,20498 Basil,,Detroit,MI,48235,3136709787,6,20200321,20220320,REGULAR,N,Y,Y,N,N,N,Y,Y,N,N,"Caring Hands AFC, LLC",NO,24270 Ithaca,,Oak Park,MI,48237,2486709787,ACTIVE
82,AS,AS820307339,Caring Hands III,19156 Lauder,,Detroit,MI,48235,2486709787,6,20190903,20210902,REGULAR,N,Y,Y,Y,Y,N,Y,Y,N,N,"Caring Hands AFC, LLC",NO,24270 Ithaca,,Oak Park,MI,48237,2486709787,ACTIVE
25,AS,AS250357562,Nathan's Place,2444 Oakridge Dr.,,Flint,MI,48507,8106352400,6,20181015,20201014,REGULAR,Y,N,N,Y,Y,Y,N,N,N,N,"Nathans Place, LLC",NO,9471 Ridge Road,,Goodrich,MI,48438,8106352400,ACTIVE
82,AS,AS820292538,Loving Care Residential Assisted Living,31704 Marigold Dr.,,Brownstown,MI,48173,7343792601,6,20200907,20220906,REGULAR,Y,N,N,Y,N,Y,N,N,N,N,"Loving Care Residential Assisted Living, LLC",NO,31704 Marigold Dr.,,Brownstown,MI,48173,7343486006,ACTIVE
50,AS,AS500289019,"Angelic Foster Care, Inc.",32885 Northampton,,Warren,MI,48093,5868384527,6,20200425,20220424,REGULAR,Y,Y,Y,Y,Y,Y,N,N,N,N,"Angelic Foster Care, Inc.",NO,32885 Northampton,,Warren,MI,48093,2489714747,ACTIVE
70,AF,AF700289249,Strong AFC,211 Friant St.,,Grand Haven,MI,49417,6162969020,3,20200225,20220224,REGULAR,N,Y,N,N,N,N,Y,N,N,N,"Strong, Stacie and Strong, Gabriel",NO,211 Friant St.,,Grand Haven,MI,49417,,ACTIVE
39,AL,AL390292582,"Hudson's Country Manor, Inc.",9842 Oakland Dr.,,Portage,MI,49024,2693239752,20,20191201,20211130,REGULAR,N,Y,Y,N,N,N,Y,Y,N,N,"Hudson's Country Manor, Inc.",NO,9842 Oakland Dr.,,Portage,MI,49024,2693239752,ACTIVE
82,AS,AS820293535,Comfy Schaefer Home,9174 Schaefer Hwy.,,Detroit,MI,48228,3133976172,6,20210508,20230507,REGULAR,N,Y,Y,N,N,N,Y,Y,N,N,Comfy Group Homes Inc,NO,46861 Saltz Road,,Canton,MI,48187,3137176014,ACTIVE
63,AS,AS630298429,The Estates of Rochester Hills,2104 S. Rochester Road,,Rochester Hills,MI,48307,2486089961,6,20200314,20220313,REGULAR,Y,N,N,Y,Y,Y,N,N,N,N,Caring Hands Home Care;dba Attendant Care of MI,NO,51145 Nicolette,,Chesterfield Twp,MI,48047,2486089961,ACTIVE
5,AF,AF050297571,Simonson AFC,8227 W. Ballard,,Central Lake,MI,49622,2315449832,6,20210403,20230402,REGULAR,Y,Y,Y,Y,N,N,N,N,N,N,"Simonson, Anna L.",NO,8227 W. Ballard,,Central Lake,MI,49622,,ACTIVE
63,AS,AS630277642,Mansfield,6180 Wynford,,West Bloomfield,MI,48322,2486323534,6,20200422,20220421,REGULAR,Y,Y,Y,N,Y,N,Y,Y,N,N,"Mentors Of Michigan, Inc.",YES,3812 Finch,,Troy,MI,48084,2486323534,ACTIVE
11,AS,AS110298259,Edge of the Orchard AFC Home,8468 Eau Claire Road,,Berrien Center,MI,49102,2694613917,6,20210418,20230417,REGULAR,N,Y,Y,Y,N,N,N,N,N,N,"Haldar, George & Haldar, Julie",NO,8468 Eau Claire Rd.,,Berrien Center,MI,49102,,ACTIVE
82,AS,AS820296889,The Woodland Home,1447 Woodland Street,,Inkster,MI,48141,7342384400,6,20191022,20211021,REGULAR,Y,Y,Y,Y,Y,Y,N,N,N,N,Hope Care Services,NO,1447 Woodland Street,,Inkster,MI,48141,3135229295,ACTIVE
51,AF,AF510395853,The Solberg Family Home,2028 Kemmer Rd.,,Manistee,MI,49660,2315107862,6,20190807,20210806,REGULAR,N,N,N,Y,N,N,N,N,N,N,"Solberg, David AND Solberg, Cheryl",NO,2028 KEMMER RD,,MANISTEE,MI,49660,,ACTIVE
8,AF,AF080297057,Cornett's Country Care Home,3240 McKibbin Road,,Delton,MI,49046,2697959795,6,20200501,20220430,REGULAR,N,Y,N,Y,N,N,N,N,N,N,Debra Kay Cornett,NO,3240 McKibbin Road,,Delton,MI,49046,2697959795,ACTIVE
5,AF,AF050309494,Majestic Manor,401 W. State Street,,Mancelona,MI,49659,2315875418,5,20191104,20211103,REGULAR,N,Y,N,Y,N,N,N,N,N,N,"Tremblay, Delores",NO,401 W. State Street,,Mancelona,MI,49659,,ACTIVE
13,AF,AF130394777,Blue Faith,26 Illinois St.,,Battle Creek,MI,49014,2696011397,4,20210307,20230306,REGULAR,N,Y,Y,Y,N,N,N,N,N,N,Shawntina Anderson,NO,82 Vale Street,,Battle Creek,MI,49014,2696011397,ACTIVE
73,AL,AL730301044,Stone Crest Senior Living-Wing A,255 North Main,,Freeland,MI,48623,9896955035,20,20200120,20220119,REGULAR,Y,Y,Y,Y,N,Y,N,N,N,N,"Baruch SLS, Inc.",NO,Suite 203,"3196 Kraft Ave., SE",Grand Rapids,MI,49512,6162850573,ACTIVE
49,AS,AS490347113,Pleasant View Elliott,191 Elliott Street,,St. Ignace,MI,49781,9069842198,6,20200430,20220429,REGULAR,Y,Y,N,Y,N,N,Y,N,N,N,"Pleasantview AFC, Inc.",NO,N881 Gros Cap Road,,St. Ignace,MI,49781,9066436607,ACTIVE
31,AH,AH310301010,Gardenview,26096 Elm St.,,Calumet,MI,49913,9063370800,61,20210617,20220616,REGULAR,N,N,N,Y,N,Y,N,N,N,N,"Calumet Operating, LLC",NO,Suite 104,380 Franklin St.,Harbor Springs,MI,49740,2315267380,ACTIVE
63,AS,AS630377897,Olmstead Home,4075 Olmstead Drive,,Waterford,MI,48329,2484940447,6,20210417,20230416,REGULAR,Y,Y,Y,Y,N,N,Y,Y,N,N,"Freedom Villa, Incorporation",NO,200 S. Cass Lake Rd.,,Waterford,MI,48328,9479990096,ACTIVE
63,AS,AS630395183,Algonquin Home,4785 Algonquin,,West Bloomfield,MI,48324,2484031006,6,20200319,20220318,REGULAR,Y,Y,Y,N,N,N,Y,Y,N,N,"Freedom Villa, Incorporation",NO,200 S. Cass Lake Rd.,,Waterford,MI,48328,9479990096,ACTIVE
63,AS,AS630403232,Whipple Lake Home,5425 Whipple Lake Rd,,Clarkston,MI,48348,2487076100,6,20210112,20210711,TEMPORARY,Y,Y,Y,Y,N,N,Y,Y,N,N,"Freedom Villa, Incorporation",NO,200 S. Cass Lake Rd.,,Waterford,MI,48328,9479990096,ACTIVE
70,AS,AS700380498,Trinity Care,3169 Trinity Woods Court,,Holland,MI,49424,6167860315,6,20200721,20220720,REGULAR,Y,Y,Y,Y,Y,Y,N,N,N,N,Michael Roy and Lydia Roy,NO,13163 Southland Ct.,,Holland,MI,49424,,ACTIVE
82,AS,AS820302636,Divined Co.-Northwood,1448 Northwood Drive,,Inkster,MI,48141,2483464397,6,20200823,20220822,REGULAR,N,Y,Y,N,N,N,Y,Y,N,N,Divined Company,NO,6400 Royal Pointe Drive,,West Bloomfield,MI,48322,2483464397,ACTIVE
82,AS,AS820337215,Divined Company: Park Place Home,35842 Park Place,,Romulus,MI,48174,2483464397,6,20200401,20220331,REGULAR,N,Y,Y,Y,N,N,Y,Y,N,N,Divined Company,NO,6400 Royal Pointe Drive,,West Bloomfield,MI,48322,2483464397,ACTIVE
82,AF,AF820307845,Leslie House,3202 Leslie,,Detroit,MI,48238,2489109560,6,20210302,20230301,REGULAR,N,Y,Y,Y,N,Y,Y,Y,N,N,"Scott, N. LaShunn",NO,3202 Leslie,,Detroit,MI,48238,2489109560,ACTIVE
25,AS,AS250306695,Queen Anne Manor,210 W. Second St.,,Davison,MI,48423,8106532831,6,20201127,20221126,REGULAR,Y,Y,Y,Y,N,N,N,N,N,N,"Queen Anne Manor, LLC",NO,210 W. Second St.,,Davison,MI,48423,8106532831,ACTIVE
25,AL,AL250304175,JJS AFC LLC,3017 Fenton,,Flint,MI,48507,8108203737,20,20200318,20220317,REGULAR,Y,Y,Y,Y,Y,Y,N,N,N,N,JJS AFC LLC,NO,3017 Fenton Rd.,,Flint,MI,48507,8104418415,ACTIVE
50,AS,AS500362287,"The Gardens AFCF, LLC",35699 Moravian Drive,,Clinton Twp,MI,48035,5868463023,6,20210318,20230317,REGULAR,Y,N,N,Y,Y,Y,N,N,N,N,"The Gardens AFCF, LLC",NO,35693 Moravian Dr.,,Clinton Twp.,MI,48035,2486333556,ACTIVE
67,AF,AF670388567,Christian AFC,112 S. Wood Street,,Hersey,MI,49639,2312330739,3,20200203,20220202,REGULAR,N,Y,N,Y,N,N,Y,N,N,N,Eric and Karen Jefferies,NO,112 S. Wood Street,,Hersey,MI,49639,,ACTIVE
63,AS,AS630306304,Time of Refreshing,27660 Vermont,,Southfield,MI,48076,3132201117,6,20210301,20230228,REGULAR,N,Y,Y,Y,N,N,N,N,N,N,Time of Refreshing LLC,NO,27660 Vermont,,Southfield,MI,48076,3132201117,ACTIVE
41,AF,AF410306794,Victory Palace,908 College Ave. NE,,Grand Rapids,MI,49503,6164329786,4,20201217,20221216,REGULAR,N,Y,Y,Y,Y,N,N,N,N,N,Ime & Raphael Etuk,NO,908 College Ave. NE,,Grand Rapids,MI,49503,,ACTIVE
9,AF,AF090312924,Brenda's Almost Heaven,3426 Barber Road,,Bay City,MI,48706,9893914264,5,20210426,20230425,REGULAR,N,N,N,Y,N,Y,N,N,N,N,"McKee, Brenda",NO,3426 Barber Road,,Bay City,MI,48706,9896719941,ACTIVE
82,AF,AF820310118,Livonia Manor,29107 Vassar Street,,Livonia,MI,48152,2485202557,6,20200314,20220313,REGULAR,N,N,N,Y,N,Y,N,N,N,N,"Horobet, Ana",NO,29107 Vassar Street,,Livonia,MI,48152,2485202557,ACTIVE
41,AS,AS410311880,Dodd AFC #2,3818 Byron Center Ave.,,Wyoming,MI,49519,6166475081,6,20190901,20210831,REGULAR,N,Y,Y,Y,N,N,N,N,N,N,BL&J Home Services LLC,NO,3818 Byron Center ave.,,Wyoming,MI,49519,6165309645,ACTIVE
41,AM,AM410311939,Achieving Independence AFC LLC,4280 Burlingame SW,,Wyoming,MI,49509,6167244758,12,20190918,20210917,REGULAR,Y,Y,Y,Y,Y,N,Y,Y,N,N,Achieving Independence AFC LLC,NO,12955 68th Street SE,,Alto,MI,49302,6168680001,ACTIVE
82,AS,AS820316694,Heavenly Comfort LLC,19103 Woodmont,,Harper Woods,MI,48225,3137435424,4,20210115,20230114,REGULAR,Y,Y,Y,N,N,N,Y,Y,N,N,Heavenly Comfort LLC,NO,19103 Woodmont,,Harper Woods,MI,48225,3133070002,ACTIVE
63,AF,AF630316592,Marshbank Manor,2990 Hiller Road,,West Bloomfield,MI,48324,2482426222,6,20210425,20230424,REGULAR,Y,N,N,Y,N,Y,N,N,N,N,"Petrea, Valerica",NO,2990 Hiller Road,,West Bloomfield,MI,48324,2482426222,ACTIVE
73,AS,AS730370289,Heavenly Realm 5,1814 Cherry Street,,Saginaw,MI,48601,9897149046,5,20191008,20211007,REGULAR,N,Y,Y,N,N,N,N,N,N,N,Heavenly Realm Family Services,NO,2236 Hammel Street,,Saginaw,MI,48601,9897149046,ACTIVE
33,AS,AS330316866,"Crosaires, Inc.",5829 N. Zimmer Road,,Williamston,MI,48895,5178981715,6,20200912,20220911,REGULAR,N,N,N,Y,N,Y,N,N,N,N,"Crosaires, Incorporated",NO,5829 N. Zimmer Road,,Williamston,MI,48895,5178981715,ACTIVE
82,AS,AS820317241,Victory Homes Management Inc. #2,34423 Lynn Drive,,Romulus,MI,48174,7349923211,6,20201011,20221010,REGULAR,Y,Y,Y,Y,N,N,Y,Y,N,N,Victory Homes Management Inc,NO,4648 Pond Run,,Canton,MI,48188,7348467884,ACTIVE
26,AL,AL260388581,The Horizon Senior Living VI,452 Quarter Street,,Gladwin,MI,48624,9892460250,20,20200815,20220814,REGULAR,N,N,N,Y,N,N,N,N,N,N,"Gladwin Adult Care, LLC",NO,325 Commerce Court,,Gladwin,MI,48624,9892461000,ACTIVE
25,AS,AS250317666,Western Hills Living,6500 Hickory Hollow Court,,Flint,MI,48532,8104223815,6,20210116,20230115,REGULAR,N,N,N,Y,N,Y,N,N,N,N,CVK Holdings LLC,NO,6500 Hickory Hollow Court,,Flint,MI,48532,8104423815,ACTIVE
74,AM,AM740381292,Tomlinson Assisted Living,6223 Wildcat Road,,Grant,MI,48032,8103272025,11,20200403,20220402,REGULAR,N,N,N,Y,N,N,N,N,N,N,Tomlinson Assisted Living LLC,NO,7884 North Road,,Burtchville,MI,48059,8104885927,ACTIVE
11,AM,AM110315881,Kephart Cottage,8228 Kephart Lane,,Berrien Springs,MI,49103,2694712125,11,20191101,20211031,REGULAR,Y,Y,Y,Y,Y,Y,N,N,N,N,"Loving Care Foster Homes, LLC",NO,4509 Timberland Drive,,Berrien Springs,MI,49103,2694712125,ACTIVE
38,AH,AH380313452,Arbor Woods Assisted Lvg,2100 Springport Road,,Jackson,MI,49202,5177874400,59,20200531,20210530,REGULAR,N,N,N,Y,N,N,N,N,N,N,"Ganton's Arbor Woods, LLC",NO,2100 Springport Road,,Jackson,MI,49202,5177874400,ACTIVE
63,AS,AS630379026,A Loving Heart,1382 Potomac Drive,,Rochester Hills,MI,48306,2482123579,6,20210426,20230425,REGULAR,Y,Y,N,Y,N,Y,N,N,N,N,Ligia Grozav,NO,1150 S Baldwin Rd,,Lake Orion,MI,48360,,ACTIVE
50,AL,AL500317932,Torrey Pines House of Bread,34720 24 Mile Road,,Chesterfield,MI,48047,5867256725,20,20200704,20220703,REGULAR,N,N,N,Y,N,N,N,N,N,N,Christ LED Care Inc,NO,PO Box 400,,New Baltimore,MI,48047,2484703797,ACTIVE
78,AS,AS780344552,DS Heavenly Haven II,1634 Lynn Street,,Owosso,MI,48867,9896277718,6,20200319,20220318,REGULAR,N,Y,Y,N,N,N,Y,Y,N,N,DS Heavenly Haven LLC,YES,2140 Heavenly Haven Dr,,Owosso,MI,48867,9896277718,ACTIVE
50,AS,AS500402973,Shoreline Quality Care,20207 Mauer,,St. Clair Shores,MI,48080,3137781045,4,20210319,20210918,TEMPORARY,N,Y,Y,Y,N,N,N,N,N,N,Shoreline Quality Care,NO,20207 Mauer,,St. Clair Shores,MI,48080,,ACTIVE
80,AF,AF800328155,Twin Doves AFC,48617 36th Ave,,Bangor,MI,49013,2693037316,6,20190903,20210902,REGULAR,Y,Y,Y,N,Y,N,Y,Y,N,N,"Hernandez, Rick",NO,48617 36th Ave,,Bangor,MI,49013,6164039430,ACTIVE
61,AF,AF610320384,Light House Retreat,1357 Terrace,,Muskegon,MI,49442,2317477751,6,20210409,20230408,REGULAR,N,Y,Y,Y,N,N,N,N,N,N,"LaBarge, Miranda & Michael",NO,1357 Terrace,,Muskegon,MI,49442,,ACTIVE
61,AF,AF610336193,Cassadee,1095 Langeland,,Muskegon,MI,49442,2317739782,6,20190911,20210910,REGULAR,Y,Y,N,Y,Y,N,N,N,N,N,Delores Gardner,NO,1095 Langeland,,Muskegon,MI,49442,2312465095,ACTIVE
33,AF,AF330334043,Harmony Living,910 Pierce Road,,Lansing,MI,48910,5172145251,4,20190730,20210729,REGULAR,N,Y,Y,Y,N,N,N,N,N,N,Elia Mtimavalye,NO,910 Pierce Road,,Lansing,MI,48910,5172145251,ACTIVE
70,AH,AH700319383,Robbinswood Assisted Living Community,1125 Robbins Road,,Grand Haven,MI,49417,6168421900,110,20201210,20211209,REGULAR,N,N,N,Y,N,Y,N,N,N,N,"Robbinswood Operating Co., LLC",NO,1125 Robbinswood Road,,Grand Haven,MI,49417,6168421900,ACTIVE
82,AS,AS820393375,Forever Care Homes III,14465 Buck St.,,Taylor,MI,48180,7344427063,6,20191025,20211024,REGULAR,Y,Y,Y,N,N,N,Y,Y,N,N,"R & C Homes, Inc.",YES,4004 Lovett Ct.,,Inkster,MI,48141,2488817543,ACTIVE
50,AS,AS500407631,Forever Care IV (4),4673 Asburton,,Sterling Hts,MI,48310,2489148951,6,20210607,20211206,TEMPORARY,Y,Y,Y,N,N,N,N,N,N,N,"R & C Homes, Inc.",NO,4004 Lovett Ct.,,Inkster,MI,48141,2488817543,ACTIVE
83,AL,AL830337616,Curry House,5858 S. 47 Mile Road,,Cadillac,MI,49601,2318760611,20,20210415,20230414,REGULAR,N,N,N,Y,N,N,N,N,N,N,CHT Curry House MI Tenant Corp.,NO,450 S. Orange Ave,,Orlando,FL,32801,2318760611,ACTIVE
39,AM,AM390337021,Beacon Home at Stagecoach,11218 Miller Dr.,,Galesburg,MI,49053,2692005174,12,20210723,20230722,REGULAR,Y,Y,Y,Y,Y,N,Y,Y,N,N,Galesburg Retirement Home LLC,YES,11218 Miller Dr.,,Galesburg,MI,49053,2694278400,ACTIVE
13,AL,AL130389471,Grand Vista Of Marshall 2,206 Winston Court,,Marshall,MI,49068,2692486226,20,20210526,20230525,REGULAR,N,N,N,Y,N,N,N,N,N,N,"Grand Vista Living, LLC",YES,99 Vista Drive,,Coldwater,MI,49036,5172274055,ACTIVE
37,AM,AM370337354,Green Acres Mt. Pleasant II,1807 E. Remus Road,,Mt. Pleasant,MI,48858,9897723456,12,20200214,20220213,REGULAR,N,N,N,Y,N,Y,N,N,N,N,Retirement Living Management of Mt. Pleasant,NO,1845 Birmingham S.E.,,Lowell,MI,49331,6168978000,ACTIVE
63,AS,AS630337955,Girum AFC Home LLC,124 Whittemore,,Pontiac,MI,48342,2484819567,6,20200318,20220317,REGULAR,N,Y,Y,N,N,N,N,N,N,N,Girum Adult Fostercare,NO,124 Whittemore,,Pontiac,MI,48342,2487731744,ACTIVE
82,AS,AS820338030,Halo Home Care Services,12 Alexander St,,River Rouge,MI,48218,2483900388,5,20191221,20211220,REGULAR,Y,Y,Y,Y,Y,Y,Y,Y,N,N,"Halo Home Care Services, LLC",YES,12 Alexander St,,River Rouge,MI,48218,2483900388,ACTIVE
79,AF,AF790338669,Sheila's Adult Care,6226 Mayville Road,,Clifford,MI,48727,9893251751,6,20190814,20210813,REGULAR,N,Y,Y,Y,Y,N,N,N,N,N,Sheila McCoy,YES,6226 Mayville Road,,Clifford,MI,48727,9893251751,ACTIVE
50,AS,AS500338984,Angelicare Adult Foster Home LLC,26633 Haverhill Drive,,Warren,MI,48091,2489714747,6,20200130,20220129,REGULAR,Y,Y,Y,Y,Y,Y,N,N,N,N,Angelicare Adult Foster Home LLC,NO,26633 Haverhill Drive,,Warren,MI,48091,2489714747,ACTIVE
