County,State,FIPS Code,Formatted FIPS,"Estimated percent of all people 65 or older, between 2015-2019."
Washington,PA,42125,42125,20.13
Wayne,PA,42127,42127,23.49
Westmoreland,PA,42129,42129,22.14
Wyoming,PA,42131,42131,20.49
York,PA,42133,42133,17.06
Bristol,RI,44001,44001,19.39
Kent,RI,44003,44003,18.42
Newport,RI,44005,44005,21.67
Providence,RI,44007,44007,14.97
Washington,RI,44009,44009,19.93
Abbeville,SC,45001,45001,21.12
Aiken,SC,45003,45003,18.74
Allendale,SC,45005,45005,19.69
Anderson,SC,45007,45007,17.75
Bamberg,SC,45009,45009,21.05
Barnwell,SC,45011,45011,17.74
Beaufort,SC,45013,45013,26.45
Berkeley,SC,45015,45015,13.43
Calhoun,SC,45017,45017,22.03
Charleston,SC,45019,45019,15.91
Cherokee,SC,45021,45021,16.28
Chester,SC,45023,45023,18.18
Chesterfield,SC,45025,45025,17.94
Clarendon,SC,45027,45027,22.78
Colleton,SC,45029,45029,19.77
Darlington,SC,45031,45031,18.39
Dillon,SC,45033,45033,15.92
Dorchester,SC,45035,45035,13.5
Edgefield,SC,45037,45037,18.38
Fairfield,SC,45039,45039,20.49
Florence,SC,45041,45041,16.35
Georgetown,SC,45043,45043,26.98
Greenville,SC,45045,45045,15.38
Greenwood,SC,45047,45047,18.12
Hampton,SC,45049,45049,17.95
Horry,SC,45051,45051,23.16
Jasper,SC,45053,45053,18.19
Kershaw,SC,45055,45055,17.98
Lancaster,SC,45057,45057,20.43
Laurens,SC,45059,45059,17.94
Lee,SC,45061,45061,18.08
Lexington,SC,45063,45063,15.42
McCormick,SC,45065,45065,33.4
Marion,SC,45067,45067,18.99
Marlboro,SC,45069,45069,17.39
Newberry,SC,45071,45071,19.23
Oconee,SC,45073,45073,22.78
Orangeburg,SC,45075,45075,18.98
Pickens,SC,45077,45077,16.12
Richland,SC,45079,45079,12.34
Saluda,SC,45081,45081,19.2
Spartanburg,SC,45083,45083,15.93
Sumter,SC,45085,45085,15.88
Union,SC,45087,45087,19.62
Williamsburg,SC,45089,45089,20.01
York,SC,45091,45091,14.04
Aurora,SD,46003,46003,18.93
Beadle,SD,46005,46005,17.03
Bennett,SD,46007,46007,11.62
Bon Homme,SD,46009,46009,20.54
Brookings,SD,46011,46011,11.71
Brown,SD,46013,46013,17.08
Brule,SD,46015,46015,17.69
Buffalo,SD,46017,46017,7.21
Butte,SD,46019,46019,19.9
Campbell,SD,46021,46021,25.05
Charles Mix,SD,46023,46023,18.24
Clark,SD,46025,46025,21.14
Clay,SD,46027,46027,11.85
Codington,SD,46029,46029,16.94
Corson,SD,46031,46031,10.92
Custer,SD,46033,46033,28.98
Davison,SD,46035,46035,18.01
Day,SD,46037,46037,25.61
Deuel,SD,46039,46039,21.28
Dewey,SD,46041,46041,9.6
Douglas,SD,46043,46043,23.49
Edmunds,SD,46045,46045,19.34
Fall River,SD,46047,46047,27.6
Faulk,SD,46049,46049,26.69
Grant,SD,46051,46051,20.52
Gregory,SD,46053,46053,24.46
Haakon,SD,46055,46055,20.96
Hamlin,SD,46057,46057,15.77
Hand,SD,46059,46059,24.29
Hanson,SD,46061,46061,14.92
Harding,SD,46063,46063,17.53
Hughes,SD,46065,46065,16.81
Hutchinson,SD,46067,46067,23.11
Hyde,SD,46069,46069,26.16
Jackson,SD,46071,46071,14.29
Jerauld,SD,46073,46073,29.63
Jones,SD,46075,46075,23.08
Kingsbury,SD,46077,46077,22.69
Lake,SD,46079,46079,21.02
Lawrence,SD,46081,46081,21.08
Lincoln,SD,46083,46083,12.19
Lyman,SD,46085,46085,15.57
McCook,SD,46087,46087,18.75
McPherson,SD,46089,46089,29.47
Marshall,SD,46091,46091,20.75
Meade,SD,46093,46093,15.1
Mellette,SD,46095,46095,15.11
Miner,SD,46097,46097,19.81
Minnehaha,SD,46099,46099,12.73
Moody,SD,46101,46101,18.99
Pennington,SD,46103,46103,17.35
Perkins,SD,46105,46105,23.99
Potter,SD,46107,46107,27.82
Roberts,SD,46109,46109,19.4
Sanborn,SD,46111,46111,19.88
Shannon,SD,46113,46113,6.8
Spink,SD,46115,46115,20.45
Stanley,SD,46117,46117,21.61
Sully,SD,46119,46119,24.52
Todd,SD,46121,46121,7.43
Tripp,SD,46123,46123,22.24
Turner,SD,46125,46125,20.55
Union,SD,46127,46127,17.4
Walworth,SD,46129,46129,23.95
Yankton,SD,46135,46135,18.39
Ziebach,SD,46137,46137,9.39
Anderson,TN,47001,47001,19.7
Bedford,TN,47003,47003,15.03
Benton,TN,47005,47005,23.85
Bledsoe,TN,47007,47007,17.9
Blount,TN,47009,47009,19.99
Bradley,TN,47011,47011,16.82
Campbell,TN,47013,47013,20.43
Cannon,TN,47015,47015,18.35
Carroll,TN,47017,47017,19.92
Carter,TN,47019,47019,21.18
Cheatham,TN,47021,47021,14.6
Chester,TN,47023,47023,16.91
Claiborne,TN,47025,47025,19.39
Clay,TN,47027,47027,23.74
Cocke,TN,47029,47029,20.85
Coffee,TN,47031,47031,17.17
Crockett,TN,47033,47033,18.63
Cumberland,TN,47035,47035,30.23
Davidson,TN,47037,47037,11.96
Decatur,TN,47039,47039,23.44
DeKalb,TN,47041,47041,18.11
Dickson,TN,47043,47043,15.52
Dyer,TN,47045,47045,17.19
Fayette,TN,47047,47047,20.74
Fentress,TN,47049,47049,21.04
Franklin,TN,47051,47051,19.45
Gibson,TN,47053,47053,17.69
Giles,TN,47055,47055,19.84
Grainger,TN,47057,47057,20.15
Greene,TN,47059,47059,21.16
Grundy,TN,47061,47061,20.53
Hamblen,TN,47063,47063,17.88
Hamilton,TN,47065,47065,17.22
Hancock,TN,47067,47067,20.53
Hardeman,TN,47069,47069,17.89
Hardin,TN,47071,47071,22.44
Hawkins,TN,47073,47073,20.55
Haywood,TN,47075,47075,17.89
Henderson,TN,47077,47077,17.94
Henry,TN,47079,47079,22.76
Hickman,TN,47081,47081,16.83
Houston,TN,47083,47083,20.92
Humphreys,TN,47085,47085,19.29
Jackson,TN,47087,47087,21.96
Jefferson,TN,47089,47089,19.63
Johnson,TN,47091,47091,22.37
Knox,TN,47093,47093,15.44
Lake,TN,47095,47095,15.46
Lauderdale,TN,47097,47097,15.28
Lawrence,TN,47099,47099,17.64
Lewis,TN,47101,47101,20.55
Lincoln,TN,47103,47103,18.87
Loudon,TN,47105,47105,25.83
McMinn,TN,47107,47107,19.37
McNairy,TN,47109,47109,20.62
Macon,TN,47111,47111,15.65
Madison,TN,47113,47113,16.39
Marion,TN,47115,47115,19.55
Marshall,TN,47117,47117,15.72
Maury,TN,47119,47119,15.53
Meigs,TN,47121,47121,21.73
Monroe,TN,47123,47123,20.67
Montgomery,TN,47125,47125,9.12
Moore,TN,47127,47127,20.49
Morgan,TN,47129,47129,17.44
Obion,TN,47131,47131,19.84
Overton,TN,47133,47133,20.09
Perry,TN,47135,47135,20.5
Pickett,TN,47137,47137,26.88
Polk,TN,47139,47139,20.51
Putnam,TN,47141,47141,16.57
Rhea,TN,47143,47143,17.98
Roane,TN,47145,47145,22.22
Robertson,TN,47147,47147,14.5
Rutherford,TN,47149,47149,10.2
Scott,TN,47151,47151,16.54
Sequatchie,TN,47153,47153,19.99
Sevier,TN,47155,47155,19.25
Shelby,TN,47157,47157,13.1
Smith,TN,47159,47159,16.36
Stewart,TN,47161,47161,19.6
Sullivan,TN,47163,47163,21.49
Sumner,TN,47165,47165,15.56
Tipton,TN,47167,47167,14.08
Trousdale,TN,47169,47169,13.93
Unicoi,TN,47171,47171,23.18
Union,TN,47173,47173,18.14
Van Buren,TN,47175,47175,22.5
Warren,TN,47177,47177,17.18
Washington,TN,47179,47179,17.86
Wayne,TN,47181,47181,18.69
Weakley,TN,47183,47183,18.02
White,TN,47185,47185,20.05
Williamson,TN,47187,47187,12.73
Wilson,TN,47189,47189,15.42
Anderson,TX,48001,48001,14.32
Andrews,TX,48003,48003,10.04
Angelina,TX,48005,48005,15.86
Aransas,TX,48007,48007,27.43
Archer,TX,48009,48009,19.53
Armstrong,TX,48011,48011,21.54
Atascosa,TX,48013,48013,14.33
Austin,TX,48015,48015,18.74
Bailey,TX,48017,48017,13.87
Bandera,TX,48019,48019,26.44
Bastrop,TX,48021,48021,14.56
Baylor,TX,48023,48023,24.24
Bee,TX,48025,48025,11.97
Bell,TX,48027,48027,10.56
Bexar,TX,48029,48029,11.85
Blanco,TX,48031,48031,25.04
Borden,TX,48033,48033,27.24
Bosque,TX,48035,48035,24.62
Bowie,TX,48037,48037,16.35
Brazoria,TX,48039,48039,11.57
Brazos,TX,48041,48041,8.87
Brewster,TX,48043,48043,22.45
Briscoe,TX,48045,48045,25.53
Brooks,TX,48047,48047,14.58
Brown,TX,48049,48049,19.52
Burleson,TX,48051,48051,20.43
Burnet,TX,48053,48053,21.93
Caldwell,TX,48055,48055,13.69
Calhoun,TX,48057,48057,17.39
Callahan,TX,48059,48059,20.55
Cameron,TX,48061,48061,13.15
Camp,TX,48063,48063,18.47
Carson,TX,48065,48065,18.27
Cass,TX,48067,48067,21.91
Castro,TX,48069,48069,15.17
Chambers,TX,48071,48071,10.88
Cherokee,TX,48073,48073,17.05
Childress,TX,48075,48075,13.84
Clay,TX,48077,48077,22.81
Cochran,TX,48079,48079,15.76
Coke,TX,48081,48081,28.49
Coleman,TX,48083,48083,24.71
Collin,TX,48085,48085,10.68
Collingsworth,TX,48087,48087,16.98
Colorado,TX,48089,48089,21.65
Comal,TX,48091,48091,17.93
Comanche,TX,48093,48093,24
Concho,TX,48095,48095,19.96
Cooke,TX,48097,48097,18.15
Coryell,TX,48099,48099,9.84
Cottle,TX,48101,48101,20.77
Crane,TX,48103,48103,13.62
Crockett,TX,48105,48105,14.95
Crosby,TX,48107,48107,18.16
Culberson,TX,48109,48109,14.77
Dallam,TX,48111,48111,10.73
Dallas,TX,48113,48113,10.46
Dawson,TX,48115,48115,14.66
Deaf Smith,TX,48117,48117,12.47
Delta,TX,48119,48119,20.12
Denton,TX,48121,48121,9.85
DeWitt,TX,48123,48123,19.39
Dickens,TX,48125,48125,23.79
Dimmit,TX,48127,48127,16.89
Donley,TX,48129,48129,23.22
Duval,TX,48131,48131,17.55
Eastland,TX,48133,48133,22.39
Ector,TX,48135,48135,9.49
Edwards,TX,48137,48137,30.55
Ellis,TX,48139,48139,12.62
El Paso,TX,48141,48141,11.91
Erath,TX,48143,48143,14.04
Falls,TX,48145,48145,17.92
Fannin,TX,48147,48147,18.53
Fayette,TX,48149,48149,24.61
Fisher,TX,48151,48151,22.82
Floyd,TX,48153,48153,18.63
Foard,TX,48155,48155,27.06
Fort Bend,TX,48157,48157,10.63
Franklin,TX,48159,48159,21.69
Freestone,TX,48161,48161,19.61
Frio,TX,48163,48163,12.42
Gaines,TX,48165,48165,8.79
Galveston,TX,48167,48167,13.95
Garza,TX,48169,48169,13.74
Gillespie,TX,48171,48171,29.32
Glasscock,TX,48173,48173,9.87
Goliad,TX,48175,48175,22
Gonzales,TX,48177,48177,16.37
Gray,TX,48179,48179,15.82
Grayson,TX,48181,48181,17.51
Gregg,TX,48183,48183,15.08
Grimes,TX,48185,48185,16.94
Guadalupe,TX,48187,48187,13.63
Hale,TX,48189,48189,13.25
Hall,TX,48191,48191,22.34
Hamilton,TX,48193,48193,24.51
Hansford,TX,48195,48195,15.42
Hardeman,TX,48197,48197,21.42
Hardin,TX,48199,48199,16.47
Harris,TX,48201,48201,10.16
Harrison,TX,48203,48203,16.47
Hartley,TX,48205,48205,15.03
Haskell,TX,48207,48207,22.04
Hays,TX,48209,48209,10.69
Hemphill,TX,48211,48211,13.19
Henderson,TX,48213,48213,21.98
Hidalgo,TX,48215,48215,10.84
Hill,TX,48217,48217,20.54
Hockley,TX,48219,48219,14.26
Hood,TX,48221,48221,24.69
Hopkins,TX,48223,48223,18.27
Houston,TX,48225,48225,21.32
Howard,TX,48227,48227,12.88
Hudspeth,TX,48229,48229,15.29
Hunt,TX,48231,48231,15.81
Hutchinson,TX,48233,48233,16.26
Irion,TX,48235,48235,16.85
Jack,TX,48237,48237,17.06
Jackson,TX,48239,48239,17.39
Jasper,TX,48241,48241,19.36
Jeff Davis,TX,48243,48243,34.05
Jefferson,TX,48245,48245,14.21
Jim Hogg,TX,48247,48247,14.22
Jim Wells,TX,48249,48249,14.92
Johnson,TX,48251,48251,13.84
Jones,TX,48253,48253,15.22
Karnes,TX,48255,48255,14.02
Kaufman,TX,48257,48257,11.78
Kendall,TX,48259,48259,18.89
Kenedy,TX,48261,48261,25.35
Kent,TX,48263,48263,28.13
Kerr,TX,48265,48265,27.05
Kimble,TX,48267,48267,28.97
King,TX,48269,48269,10.55
Kinney,TX,48271,48271,24.71
Kleberg,TX,48273,48273,13.01
Knox,TX,48275,48275,18.33
Lamar,TX,48277,48277,18.91
Lamb,TX,48279,48279,16.53
Lampasas,TX,48281,48281,18.76
La Salle,TX,48283,48283,17.03
Lavaca,TX,48285,48285,23.29
Lee,TX,48287,48287,18.84
Leon,TX,48289,48289,24.24
Liberty,TX,48291,48291,12.99
Limestone,TX,48293,48293,18.74
Lipscomb,TX,48295,48295,17.1
Live Oak,TX,48297,48297,20.28
Llano,TX,48299,48299,36.38
Loving,TX,48301,48301,25.51
Lubbock,TX,48303,48303,12.18
Lynn,TX,48305,48305,16.93
McCulloch,TX,48307,48307,21.83
McLennan,TX,48309,48309,14.14
McMullen,TX,48311,48311,18.35
Madison,TX,48313,48313,15.18
Marion,TX,48315,48315,25.88
Martin,TX,48317,48317,12.09
Mason,TX,48319,48319,24.39
Matagorda,TX,48321,48321,16.34
Maverick,TX,48323,48323,11.52
Medina,TX,48325,48325,16.52
Menard,TX,48327,48327,31.43
Midland,TX,48329,48329,10.26
Milam,TX,48331,48331,20.34
Mills,TX,48333,48333,30.76
Mitchell,TX,48335,48335,15.44
Montague,TX,48337,48337,22.37
Montgomery,TX,48339,48339,12.82
Moore,TX,48341,48341,10.67
Morris,TX,48343,48343,21.47
Motley,TX,48345,48345,31.39
Nacogdoches,TX,48347,48347,14.21
Navarro,TX,48349,48349,16.8
Newton,TX,48351,48351,20.12
Nolan,TX,48353,48353,17.65
Nueces,TX,48355,48355,14.07
Ochiltree,TX,48357,48357,10.5
Oldham,TX,48359,48359,14.76
Orange,TX,48361,48361,15.59
Palo Pinto,TX,48363,48363,19.44
Panola,TX,48365,48365,18.67
Parker,TX,48367,48367,15.33
Parmer,TX,48369,48369,13.5
Pecos,TX,48371,48371,12.72
Polk,TX,48373,48373,18.48
Potter,TX,48375,48375,12.19
Presidio,TX,48377,48377,24.13
Rains,TX,48379,48379,24.59
Randall,TX,48381,48381,14.67
Reagan,TX,48383,48383,8.18
Real,TX,48385,48385,28.61
Red River,TX,48387,48387,24.44
Reeves,TX,48389,48389,12.66
Refugio,TX,48391,48391,21.64
Roberts,TX,48393,48393,25.59
Robertson,TX,48395,48395,19.01
Rockwall,TX,48397,48397,12.1
Runnels,TX,48399,48399,20.64
Rusk,TX,48401,48401,16.43
Sabine,TX,48403,48403,30.48
San Augustine,TX,48405,48405,26.36
San Jacinto,TX,48407,48407,22.1
San Patricio,TX,48409,48409,14.61
San Saba,TX,48411,48411,23.07
Schleicher,TX,48413,48413,18.77
Scurry,TX,48415,48415,15.08
Shackelford,TX,48417,48417,19.17
Shelby,TX,48419,48419,17.38
Sherman,TX,48421,48421,13.34
Smith,TX,48423,48423,16.2
Somervell,TX,48425,48425,18.33
Starr,TX,48427,48427,11.23
Stephens,TX,48429,48429,19.49
Sterling,TX,48431,48431,12.67
Stonewall,TX,48433,48433,20.33
Sutton,TX,48435,48435,18.07
Swisher,TX,48437,48437,18.37
Tarrant,TX,48439,48439,11.01
Taylor,TX,48441,48441,14.23
Terrell,TX,48443,48443,32.7
Terry,TX,48445,48445,15.08
Throckmorton,TX,48447,48447,27.99
Titus,TX,48449,48449,13.97
Tom Green,TX,48451,48451,15.12
Travis,TX,48453,48453,9.49
Trinity,TX,48455,48455,26.22
Tyler,TX,48457,48457,21.58
Upshur,TX,48459,48459,17.92
Upton,TX,48461,48461,16.7
Uvalde,TX,48463,48463,16.69
Val Verde,TX,48465,48465,14.15
Van Zandt,TX,48467,48467,20.05
Victoria,TX,48469,48469,15.81
Walker,TX,48471,48471,12.7
Waller,TX,48473,48473,11.6
Ward,TX,48475,48475,13.78
Washington,TX,48477,48477,20.98
Webb,TX,48479,48479,9.19
Wharton,TX,48481,48481,16.64
Wheeler,TX,48483,48483,19.18
Wichita,TX,48485,48485,14.47
Wilbarger,TX,48487,48487,18.45
Willacy,TX,48489,48489,13.68
Williamson,TX,48491,48491,11.82
Wilson,TX,48493,48493,15.37
Winkler,TX,48495,48495,11.52
Wise,TX,48497,48497,14.86
Wood,TX,48499,48499,26.73
Yoakum,TX,48501,48501,11.48
Young,TX,48503,48503,20.41
Zapata,TX,48505,48505,13.81
Zavala,TX,48507,48507,13.83
Beaver,UT,49001,49001,14.16
Box Elder,UT,49003,49003,12.68
Cache,UT,49005,49005,9.13
Carbon,UT,49007,49007,16.79
Daggett,UT,49009,49009,12.56
Davis,UT,49011,49011,9.76
Duchesne,UT,49013,49013,11.39
Emery,UT,49015,49015,16.42
Garfield,UT,49017,49017,21.77
Grand,UT,49019,49019,17.68
Iron,UT,49021,49021,12.55
Juab,UT,49023,49023,11.69
Kane,UT,49025,49025,22.53
Millard,UT,49027,49027,16.71
Morgan,UT,49029,49029,11.4
Piute,UT,49031,49031,24.6
Rich,UT,49033,49033,21.14
Salt Lake,UT,49035,49035,10.56
San Juan,UT,49037,49037,13.72
Sanpete,UT,49039,49039,13.66
Sevier,UT,49041,49041,15.99
Summit,UT,49043,49043,11.81
Tooele,UT,49045,49045,8.87
Uintah,UT,49047,49047,10.18
Utah,UT,49049,49049,7.56
Wasatch,UT,49051,49051,11.05
Washington,UT,49053,49053,20.89
Wayne,UT,49055,49055,20.53
Weber,UT,49057,49057,11.42
Addison,VT,50001,50001,19.18
Bennington,VT,50003,50003,22.51
Caledonia,VT,50005,50005,20.02
Chittenden,VT,50007,50007,14.64
Essex,VT,50009,50009,25.27
Franklin,VT,50011,50011,15.56
Grand Isle,VT,50013,50013,19.95
Lamoille,VT,50015,50015,16.73
Orange,VT,50017,50017,20.5
Orleans,VT,50019,50019,22.11
Rutland,VT,50021,50021,21.31
Washington,VT,50023,50023,18.99
Windham,VT,50025,50025,21.9
Windsor,VT,50027,50027,22.72
Accomack,VA,51001,51001,22.72
Albemarle,VA,51003,51003,18.01
Alleghany,VA,51005,51005,23.8
Amelia,VA,51007,51007,19.17
Amherst,VA,51009,51009,20.56
Appomattox,VA,51011,51011,20.26
Arlington,VA,51013,51013,10.48
Augusta,VA,51015,51015,20.47
Bath,VA,51017,51017,22.41
Bedford,VA,51019,51019,20.85
Bland,VA,51021,51021,22.51
Botetourt,VA,51023,51023,21.9
Brunswick,VA,51025,51025,20.9
Buchanan,VA,51027,51027,21.43
Buckingham,VA,51029,51029,19.25
Campbell,VA,51031,51031,19.57
Caroline,VA,51033,51033,15.99
Carroll,VA,51035,51035,23.79
Charles City,VA,51036,51036,23.92
Charlotte,VA,51037,51037,21.88
Chesterfield,VA,51041,51041,14.42
Clarke,VA,51043,51043,20.73
Craig,VA,51045,51045,21.29
Culpeper,VA,51047,51047,15.39
Cumberland,VA,51049,51049,21.9
Dickenson,VA,51051,51051,21.42
Dinwiddie,VA,51053,51053,17.15
Essex,VA,51057,51057,22.21
Fairfax,VA,51059,51059,13.08
Fauquier,VA,51061,51061,16.18
Floyd,VA,51063,51063,22.52
Fluvanna,VA,51065,51065,19.41
Franklin,VA,51067,51067,22.78
Frederick,VA,51069,51069,16.8
Giles,VA,51071,51071,21.29
Gloucester,VA,51073,51073,18.59
Goochland,VA,51075,51075,21.61
Grayson,VA,51077,51077,24.01
Greene,VA,51079,51079,16.56
Greensville,VA,51081,51081,14.84
Halifax,VA,51083,51083,23.43
Hanover,VA,51085,51085,17.16
Henrico,VA,51087,51087,14.99
Henry,VA,51089,51089,23.59
Highland,VA,51091,51091,38.88
Isle of Wight,VA,51093,51093,18.6
James City,VA,51095,51095,24.56
King and Queen,VA,51097,51097,23.12
King George,VA,51099,51099,12.79
King William,VA,51101,51101,15.68
Lancaster,VA,51103,51103,36.17
Lee,VA,51105,51105,20.77
Loudoun,VA,51107,51107,9.01
Louisa,VA,51109,51109,19.57
Lunenburg,VA,51111,51111,21.47
Madison,VA,51113,51113,21.63
Mathews,VA,51115,51115,31.19
Mecklenburg,VA,51117,51117,25.13
Middlesex,VA,51119,51119,31.07
Montgomery,VA,51121,51121,12.2
Nelson,VA,51125,51125,25.98
New Kent,VA,51127,51127,16.53
Northampton,VA,51131,51131,26.02
Northumberland,VA,51133,51133,36.69
Nottoway,VA,51135,51135,18.95
Orange,VA,51137,51137,19.74
Page,VA,51139,51139,20.88
Patrick,VA,51141,51141,26.16
Pittsylvania,VA,51143,51143,21.83
Powhatan,VA,51145,51145,17.71
Prince Edward,VA,51147,51147,16.08
Prince George,VA,51149,51149,13.44
Prince William,VA,51153,51153,9.54
Pulaski,VA,51155,51155,22.5
Rappahannock,VA,51157,51157,25.85
Richmond,VA,51159,51159,21.17
Roanoke,VA,51161,51161,21.15
Rockbridge,VA,51163,51163,25.49
Rockingham,VA,51165,51165,18.82
Russell,VA,51167,51167,20.67
Scott,VA,51169,51169,23.54
Shenandoah,VA,51171,51171,21.19
Smyth,VA,51173,51173,21.35
Southampton,VA,51175,51175,19.42
Spotsylvania,VA,51177,51177,13.75
Stafford,VA,51179,51179,10.12
Surry,VA,51181,51181,21.66
Sussex,VA,51183,51183,17.31
Tazewell,VA,51185,51185,21.48
Warren,VA,51187,51187,15.62
Washington,VA,51191,51191,22.2
Westmoreland,VA,51193,51193,24.82
Wise,VA,51195,51195,17.68
Wythe,VA,51197,51197,20.71
York,VA,51199,51199,15.69
Alexandria City,VA,51510,51510,11.27
Bedford City,VA,51515,51515,N/A
Bristol City,VA,51520,51520,20.44
Buena Vista City,VA,51530,51530,18.45
Charlottesville City,VA,51540,51540,11.31
Chesapeake City,VA,51550,51550,12.95
Colonial Heights City,VA,51570,51570,20.37
Covington City,VA,51580,51580,20.2
Danville City,VA,51590,51590,20.31
Emporia City,VA,51595,51595,16.83
Fairfax City,VA,51600,51600,14.87
Falls Church City,VA,51610,51610,12.85
Franklin City,VA,51620,51620,19.28
Fredericksburg City,VA,51630,51630,10.77
Galax City,VA,51640,51640,22.37
Hampton City,VA,51650,51650,14.97
Harrisonburg City,VA,51660,51660,8.97
Hopewell City,VA,51670,51670,15.51
Lexington City,VA,51678,51678,15.58
Lynchburg City,VA,51680,51680,14.11
Manassas City,VA,51683,51683,9.72
Manassas Park City,VA,51685,51685,8.46
Martinsville City,VA,51690,51690,18.65
Newport News City,VA,51700,51700,12.66
Norfolk City,VA,51710,51710,10.86
Norton City,VA,51720,51720,16.4
Petersburg City,VA,51730,51730,16.71
Poquoson City,VA,51735,51735,19.64
Portsmouth City,VA,51740,51740,14.48
Radford City,VA,51750,51750,8.66
Richmond City,VA,51760,51760,12.83
Roanoke City,VA,51770,51770,16.11
Salem City,VA,51775,51775,18.97
Staunton City,VA,51790,51790,20.98
Suffolk City,VA,51800,51800,14.17
Virginia Beach City,VA,51810,51810,13.73
Waynesboro City,VA,51820,51820,17.63
Williamsburg City,VA,51830,51830,15.69
Winchester City,VA,51840,51840,15.93
Adams,WA,53001,53001,10.91
Asotin,WA,53003,53003,22.84
Benton,WA,53005,53005,14.51
Chelan,WA,53007,53007,18.6
Clallam,WA,53009,53009,28.8
Clark,WA,53011,53011,15.04
Columbia,WA,53013,53013,28.26
Cowlitz,WA,53015,53015,18.81
Douglas,WA,53017,53017,17.2
Ferry,WA,53019,53019,25.44
Franklin,WA,53021,53021,9.01
Garfield,WA,53023,53023,24.71
Grant,WA,53025,53025,13.49
Grays Harbor,WA,53027,53027,21.02
Island,WA,53029,53029,23.95
Jefferson,WA,53031,53031,35.28
King,WA,53033,53033,12.95
Kitsap,WA,53035,53035,17.36
Kittitas,WA,53037,53037,15.73
Klickitat,WA,53039,53039,23.6
Lewis,WA,53041,53041,20.71
Lincoln,WA,53043,53043,25.54
Mason,WA,53045,53045,22.54
Okanogan,WA,53047,53047,21.12
Pacific,WA,53049,53049,30.27
Pend Oreille,WA,53051,53051,25.66
Pierce,WA,53053,53053,13.52
San Juan,WA,53055,53055,32.92
Skagit,WA,53057,53057,20.26
Skamania,WA,53059,53059,19.9
Snohomish,WA,53061,53061,13.1
Spokane,WA,53063,53063,15.79
Stevens,WA,53065,53065,22.52
Thurston,WA,53067,53067,16.78
Wahkiakum,WA,53069,53069,33.04
Walla Walla,WA,53071,53071,17.62
Whatcom,WA,53073,53073,16.9
Whitman,WA,53075,53075,10.16
Yakima,WA,53077,53077,13.51
Barbour,WV,54001,54001,19.4
Berkeley,WV,54003,54003,14.45
Boone,WV,54005,54005,19.11
Braxton,WV,54007,54007,22.44
Brooke,WV,54009,54009,22.81
Cabell,WV,54011,54011,18.23
Calhoun,WV,54013,54013,23.52
Clay,WV,54015,54015,20.07
Doddridge,WV,54017,54017,20.58
Fayette,WV,54019,54019,20.43
Gilmer,WV,54021,54021,16.57
Grant,WV,54023,54023,23.92
Greenbrier,WV,54025,54025,22.62
Hampshire,WV,54027,54027,21.76
Hancock,WV,54029,54029,22.57
Hardy,WV,54031,54031,21.87
Harrison,WV,54033,54033,18.96
Jackson,WV,54035,54035,19.94
Jefferson,WV,54037,54037,15.54
Kanawha,WV,54039,54039,19.97
Lewis,WV,54041,54041,20.22
Lincoln,WV,54043,54043,18.66
Logan,WV,54045,54045,19.39
McDowell,WV,54047,54047,20.77
Marion,WV,54049,54049,19.11
Marshall,WV,54051,54051,21.42
Mason,WV,54053,54053,20.39
Mercer,WV,54055,54055,21.32
Mineral,WV,54057,54057,21.28
Mingo,WV,54059,54059,18.15
Monongalia,WV,54061,54061,12.16
Monroe,WV,54063,54063,24.75
Morgan,WV,54065,54065,22.77
Nicholas,WV,54067,54067,21.77
Ohio,WV,54069,54069,21.17
Pendleton,WV,54071,54071,26.45
Pleasants,WV,54073,54073,18.62
Pocahontas,WV,54075,54075,24.84
Preston,WV,54077,54077,19.47
Putnam,WV,54079,54079,17.89
Raleigh,WV,54081,54081,20.04
Randolph,WV,54083,54083,21.13
Ritchie,WV,54085,54085,22.89
Roane,WV,54087,54087,21.28
Summers,WV,54089,54089,24.25
Taylor,WV,54091,54091,19.76
Tucker,WV,54093,54093,25.26
Tyler,WV,54095,54095,21.78
Upshur,WV,54097,54097,19.77
Wayne,WV,54099,54099,20.37
Webster,WV,54101,54101,22.74
Wetzel,WV,54103,54103,22.77
Wirt,WV,54105,54105,19.61
Wood,WV,54107,54107,19.94
Wyoming,WV,54109,54109,20.78
Adams,WI,55001,55001,28.73
Ashland,WI,55003,55003,18.93
Barron,WI,55005,55005,21.41
Bayfield,WI,55007,55007,26.87
Brown,WI,55009,55009,14.36
Buffalo,WI,55011,55011,21.64
Burnett,WI,55013,55013,28.03
Calumet,WI,55015,55015,14.34
Chippewa,WI,55017,55017,17.49
Clark,WI,55019,55019,16.39
Columbia,WI,55021,55021,17.45
Crawford,WI,55023,55023,22.63
Dane,WI,55025,55025,13.24
Dodge,WI,55027,55027,17.22
Door,WI,55029,55029,28.98
Douglas,WI,55031,55031,18
Dunn,WI,55033,55033,15.25
Eau Claire,WI,55035,55035,15.13
Florence,WI,55037,55037,25.61
Fond du Lac,WI,55039,55039,17.9
Forest,WI,55041,55041,22.83
Grant,WI,55043,55043,16.88
Green,WI,55045,55045,18.1
Green Lake,WI,55047,55047,21.59
Iowa,WI,55049,55049,18.01
Iron,WI,55051,55051,30.12
Jackson,WI,55053,55053,18.48
Jefferson,WI,55055,55055,16.42
